Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Region,State,Category,Sub-Category,Quantity,Unit Price,Discount,Sales,Profit
US-2024-000579,2022-09-19,2022-09-23,First Class,CG-76932,Home Office,South,Tennessee,Technology,Accessories,2,44.31,0.4,53.18,-1.29
US-2024-000580,2024-05-20,2024-05-26,Standard Class,CG-33882,Home Office,Central,Michigan,Office Supplies,Art,3,15.17,0.1,40.96,6.59
US-2024-000581,2024-03-15,2024-03-15,Standard Class,CG-34535,Home Office,Central,Michigan,Technology,Phones,4,224.55,0.0,898.18,130.59
US-2024-000582,2023-03-09,2023-03-11,Standard Class,CG-95957,Home Office,Central,Minnesota,Technology,Accessories,2,55.65,0.0,111.3,22.69
US-2024-000583,2024-09-04,2024-09-11,Second Class,CG-27709,Home Office,South,Tennessee,Technology,Machines,3,725.65,0.3,1523.86,-69.52
US-2024-000584,2022-01-29,2022-02-01,Standard Class,CG-80593,Consumer,East,New York,Furniture,Tables,3,62.86,0.15,160.3,2.48
US-2024-000585,2023-01-26,2023-01-27,Standard Class,CG-68361,Corporate,East,Florida,Office Supplies,Appliances,1,147.53,0.4,88.52,-1.16
US-2024-000586,2024-09-20,2024-09-27,Standard Class,CG-64484,Corporate,East,Pennsylvania,Office Supplies,Paper,3,20.84,0.2,50.01,8.6
US-2024-000587,2024-10-12,2024-10-16,Standard Class,CG-82516,Corporate,South,Louisiana,Technology,Phones,1,223.61,0.1,201.25,43.79
US-2024-000588,2022-05-11,2022-05-15,First Class,CG-71504,Corporate,South,Georgia,Office Supplies,Labels,1,5.94,0.2,4.75,0.89
US-2024-000589,2023-12-06,2023-12-13,Standard Class,CG-98225,Consumer,Central,Indiana,Technology,Phones,3,270.95,0.5,568.99,-265.5
US-2024-000590,2024-01-08,2024-01-15,Second Class,CG-23225,Consumer,East,Massachusetts,Technology,Accessories,3,75.29,0.0,225.87,49.98
US-2024-000591,2024-05-01,2024-05-08,Standard Class,CG-14190,Consumer,West,California,Office Supplies,Fasteners,2,8.59,0.0,17.18,3.78
US-2024-000592,2022-05-11,2022-05-16,Standard Class,CG-16117,Home Office,East,New York,Technology,Copiers,2,332.16,0.8,132.86,-60.71
US-2024-000593,2023-07-02,2023-07-04,First Class,CG-89908,Home Office,West,Utah,Furniture,Tables,4,443.22,0.7,531.86,-242.7
US-2024-000594,2022-07-28,2022-07-28,Standard Class,CG-23014,Consumer,West,Colorado,Furniture,Furnishings,1,2.0,0.0,2.0,0.05
US-2024-000595,2022-11-12,2022-11-17,Standard Class,CG-72084,Consumer,West,Colorado,Furniture,Tables,6,401.19,0.2,1925.71,336.62
US-2024-000596,2023-12-01,2023-12-05,Standard Class,CG-65275,Consumer,Central,Michigan,Technology,Phones,2,227.07,0.15,540.41,134.29
US-2024-000597,2023-04-13,2023-04-15,First Class,CG-77809,Corporate,South,Alabama,Technology,Machines,6,1645.54,0.0,9873.21,2073.78
US-2024-000598,2022-05-23,2022-05-24,Standard Class,CG-17577,Corporate,East,Florida,Furniture,Tables,4,160.69,0.15,546.35,6.55
US-2024-000599,2024-11-30,2024-12-04,Standard Class,CG-29249,Home Office,Central,Wisconsin,Technology,Machines,5,429.92,0.0,3009.44,567.6
US-2024-000600,2024-04-07,2024-04-14,Second Class,CG-80442,Home Office,South,Kentucky,Office Supplies,Paper,4,28.43,0.4,68.22,-3.12
US-2024-000601,2023-11-17,2023-11-23,Second Class,CG-93320,Home Office,East,Virginia,Technology,Machines,1,1208.19,0.0,1691.47,436.94
US-2024-000602,2022-11-24,2022-11-24,Standard Class,CG-92180,Home Office,Central,Illinois,Office Supplies,Paper,1,23.38,0.0,23.38,3.93
US-2024-000603,2024-11-05,2024-11-10,Standard Class,CG-92279,Home Office,West,Nevada,Office Supplies,Appliances,4,2.0,0.7,2.4,-0.99
US-2024-000604,2024-12-28,2024-12-31,Standard Class,CG-57352,Corporate,East,New Jersey,Office Supplies,Supplies,3,33.28,0.0,99.84,13.73
US-2024-000605,2024-07-19,2024-07-20,Standard Class,CG-98712,Corporate,South,Georgia,Furniture,Bookcases,2,244.6,0.0,489.2,41.3
US-2024-000606,2024-12-13,2024-12-19,Standard Class,CG-74165,Home Office,South,Tennessee,Technology,Phones,3,255.4,0.8,214.54,-93.93
US-2024-000607,2024-05-03,2024-05-05,Standard Class,CG-69694,Consumer,South,Kentucky,Office Supplies,Binders,2,17.88,0.15,30.39,4.8
US-2024-000608,2024-08-27,2024-08-27,Second Class,CG-25432,Home Office,Central,Texas,Technology,Phones,1,286.5,0.1,257.85,59.48
US-2024-000609,2024-01-31,2024-02-04,Same Day,CG-38256,Corporate,Central,Ohio,Furniture,Chairs,1,230.21,0.4,138.13,-0.77
US-2024-000610,2023-01-10,2023-01-17,Standard Class,CG-59454,Home Office,Central,Texas,Furniture,Tables,2,474.77,0.0,949.54,34.77
US-2024-000611,2024-08-31,2024-09-02,Second Class,CG-91735,Home Office,South,Alabama,Technology,Phones,1,244.09,0.2,195.27,50.63
US-2024-000612,2024-04-18,2024-04-24,Standard Class,CG-84972,Corporate,Central,Indiana,Furniture,Tables,3,439.42,0.15,1120.51,148.11
US-2024-000613,2023-09-25,2023-09-26,Second Class,CG-12446,Consumer,East,Virginia,Technology,Accessories,6,30.76,0.1,166.12,33.26
US-2024-000614,2022-09-04,2022-09-06,Same Day,CG-74418,Corporate,East,Pennsylvania,Technology,Phones,1,113.63,0.1,102.27,17.53
US-2024-000615,2022-02-17,2022-02-22,Standard Class,CG-47401,Corporate,West,Colorado,Technology,Machines,2,1581.96,0.0,3163.92,828.83
US-2024-000616,2022-10-22,2022-10-24,Standard Class,CG-17667,Consumer,East,Massachusetts,Office Supplies,Binders,1,11.21,0.5,5.6,-1.88
US-2024-000617,2023-09-03,2023-09-09,Standard Class,CG-88250,Consumer,South,Tennessee,Office Supplies,Paper,1,34.01,0.0,34.01,4.47
US-2024-000618,2023-04-30,2023-05-07,Standard Class,CG-93039,Home Office,South,Georgia,Office Supplies,Appliances,1,93.58,0.0,93.58,21.31
US-2024-000619,2023-04-24,2023-04-24,Standard Class,CG-36667,Home Office,West,Washington,Technology,Copiers,1,714.05,0.15,606.94,150.59
US-2024-000620,2022-10-19,2022-10-24,Standard Class,CG-31939,Consumer,East,Virginia,Office Supplies,Supplies,2,24.57,0.3,34.4,-1.22
US-2024-000621,2022-01-02,2022-01-02,First Class,CG-76889,Corporate,Central,Indiana,Office Supplies,Paper,7,20.09,0.3,98.46,-3.88
US-2024-000622,2023-07-31,2023-07-31,Standard Class,CG-37636,Home Office,West,Oregon,Furniture,Tables,3,278.02,0.8,166.81,-79.34
US-2024-000623,2024-10-30,2024-11-04,First Class,CG-88579,Corporate,Central,Minnesota,Technology,Phones,1,59.26,0.15,50.37,9.32
US-2024-000624,2023-11-04,2023-11-04,First Class,CG-74091,Consumer,West,Arizona,Office Supplies,Appliances,5,150.96,0.15,641.59,50.82
US-2024-000625,2024-03-15,2024-03-16,Second Class,CG-56919,Home Office,West,Arizona,Furniture,Tables,3,482.29,0.0,1446.86,167.87
US-2024-000626,2024-03-03,2024-03-05,First Class,CG-46848,Home Office,West,California,Office Supplies,Labels,6,3.08,0.0,18.46,3.17
US-2024-000627,2024-01-03,2024-01-06,Standard Class,CG-89433,Home Office,Central,Minnesota,Technology,Copiers,1,849.18,0.1,764.26,132.63
US-2024-000628,2023-03-05,2023-03-05,Standard Class,CG-99441,Home Office,South,Georgia,Office Supplies,Supplies,2,31.16,0.1,56.08,7.59
US-2024-000629,2022-12-26,2022-12-27,Standard Class,CG-13030,Home Office,West,Washington,Office Supplies,Envelopes,5,4.73,0.2,18.92,2.94
US-2024-000630,2024-12-27,2024-12-31,Second Class,CG-25953,Corporate,West,Nevada,Technology,Accessories,5,107.93,0.0,755.54,172.68
US-2024-000631,2024-11-27,2024-12-04,Standard Class,CG-35507,Home Office,West,Utah,Furniture,Bookcases,1,182.18,0.0,182.18,13.7
US-2024-000632,2023-11-17,2023-11-18,First Class,CG-91958,Consumer,East,New Jersey,Office Supplies,Art,5,15.26,0.0,76.28,12.31
US-2024-000633,2022-07-18,2022-07-18,Standard Class,CG-53724,Consumer,Central,Minnesota,Office Supplies,Envelopes,1,8.95,0.0,8.95,1.44
US-2024-000634,2024-11-30,2024-12-03,First Class,CG-51062,Home Office,South,Georgia,Technology,Phones,2,245.34,0.0,686.97,145.7
US-2024-000635,2022-05-14,2022-05-16,Standard Class,CG-59998,Corporate,West,Oregon,Technology,Phones,1,228.72,0.15,194.41,31.31
US-2024-000636,2024-04-02,2024-04-03,Second Class,CG-23274,Corporate,East,Virginia,Technology,Accessories,2,52.4,0.1,94.31,12.96
US-2024-000637,2023-11-27,2023-11-27,Standard Class,CG-85132,Corporate,East,New York,Furniture,Bookcases,2,298.59,0.0,597.19,52.58
US-2024-000638,2022-09-16,2022-09-20,Standard Class,CG-95420,Corporate,South,North Carolina,Furniture,Chairs,4,141.84,0.0,567.35,33.92
US-2024-000639,2024-01-03,2024-01-07,Standard Class,CG-96203,Home Office,East,Pennsylvania,Office Supplies,Fasteners,3,7.98,0.0,23.94,5.49
US-2024-000640,2022-10-24,2022-10-24,Standard Class,CG-34819,Home Office,West,Nevada,Office Supplies,Envelopes,6,7.33,0.15,37.37,6.56
US-2024-000641,2024-09-01,2024-09-08,Standard Class,CG-75002,Corporate,Central,Indiana,Office Supplies,Paper,1,22.51,0.0,22.51,5.59
US-2024-000642,2023-03-26,2023-03-26,Second Class,CG-59271,Home Office,East,Florida,Technology,Copiers,1,414.28,0.2,331.42,80.5
US-2024-000643,2023-02-25,2023-03-03,Standard Class,CG-86767,Consumer,Central,Texas,Furniture,Furnishings,1,39.73,0.0,39.73,2.85
US-2024-000644,2024-01-08,2024-01-08,Same Day,CG-33401,Consumer,East,Massachusetts,Furniture,Chairs,5,218.18,0.2,872.71,40.14
US-2024-000645,2023-02-06,2023-02-06,Standard Class,CG-49986,Corporate,West,California,Technology,Copiers,2,1068.62,0.2,1709.79,495.68
US-2024-000646,2024-07-23,2024-07-26,Standard Class,CG-34856,Corporate,East,Virginia,Technology,Phones,5,355.54,0.0,1777.72,479.84
US-2024-000647,2023-01-28,2023-02-03,Second Class,CG-29472,Corporate,South,Kentucky,Furniture,Bookcases,4,393.17,0.1,1415.4,149.27
US-2024-000648,2023-11-03,2023-11-06,Standard Class,CG-18503,Corporate,East,Virginia,Technology,Phones,1,160.48,0.0,224.67,28.63
US-2024-000649,2022-12-09,2022-12-15,Second Class,CG-74853,Home Office,Central,Ohio,Technology,Phones,1,244.34,0.2,273.66,39.21
US-2024-000650,2024-08-28,2024-09-01,Standard Class,CG-59425,Home Office,West,Washington,Furniture,Chairs,2,169.01,0.0,338.02,30.53
US-2024-000651,2022-11-18,2022-11-23,Standard Class,CG-54089,Consumer,East,New York,Office Supplies,Storage,2,120.95,0.0,241.9,55.14
US-2024-000652,2024-05-22,2024-05-29,Standard Class,CG-19946,Corporate,Central,Minnesota,Office Supplies,Labels,1,11.23,0.0,11.23,1.5
US-2024-000653,2024-01-06,2024-01-07,Standard Class,CG-35774,Home Office,West,Colorado,Office Supplies,Envelopes,1,8.84,0.0,8.84,1.79
US-2024-000654,2023-11-06,2023-11-10,Standard Class,CG-11118,Home Office,Central,Illinois,Technology,Copiers,7,839.82,0.2,6584.19,1270.4
US-2024-000655,2023-09-06,2023-09-10,First Class,CG-62101,Corporate,South,Louisiana,Technology,Accessories,2,4.95,0.1,8.9,1.8
US-2024-000656,2023-04-12,2023-04-15,Second Class,CG-34621,Consumer,South,North Carolina,Technology,Phones,3,168.95,0.1,456.16,96.38
US-2024-000657,2024-05-28,2024-06-03,Standard Class,CG-56486,Corporate,West,Oregon,Furniture,Chairs,1,129.79,0.2,103.84,0.69
US-2024-000658,2023-11-27,2023-11-30,Standard Class,CG-30144,Home Office,South,Kentucky,Technology,Machines,1,1100.74,0.0,1541.04,346.57
US-2024-000659,2023-11-08,2023-11-14,Same Day,CG-49930,Consumer,South,Georgia,Technology,Phones,1,21.63,0.0,30.28,4.55
US-2024-000660,2022-07-10,2022-07-12,Standard Class,CG-36986,Home Office,East,New York,Technology,Phones,1,178.27,0.0,178.27,43.13
US-2024-000661,2023-04-23,2023-04-27,Second Class,CG-24515,Consumer,South,Georgia,Office Supplies,Supplies,1,19.78,0.0,19.78,4.19
US-2024-000662,2022-09-22,2022-09-28,Standard Class,CG-30811,Consumer,South,North Carolina,Furniture,Chairs,1,147.92,0.3,103.54,-1.74
US-2024-000663,2023-09-28,2023-10-01,Standard Class,CG-42353,Home Office,South,Tennessee,Furniture,Bookcases,4,336.77,0.15,1145.03,88.12
US-2024-000664,2024-12-12,2024-12-17,First Class,CG-48987,Corporate,South,Alabama,Technology,Accessories,5,58.36,0.1,367.64,58.42
US-2024-000665,2024-03-11,2024-03-13,Standard Class,CG-30700,Consumer,South,Alabama,Office Supplies,Binders,3,11.29,0.0,33.86,5.04
US-2024-000666,2023-07-15,2023-07-19,Second Class,CG-52731,Consumer,East,Florida,Office Supplies,Supplies,4,31.94,0.1,114.99,23.35
US-2024-000667,2024-04-19,2024-04-26,Standard Class,CG-62342,Consumer,West,Nevada,Furniture,Bookcases,2,172.82,0.0,345.65,7.79
US-2024-000668,2023-02-03,2023-02-09,Standard Class,CG-96117,Corporate,West,Utah,Furniture,Furnishings,2,34.27,0.0,68.54,2.12
US-2024-000669,2023-05-12,2023-05-19,Standard Class,CG-98000,Corporate,East,Pennsylvania,Furniture,Bookcases,3,268.18,0.0,804.55,82.95
US-2024-000670,2022-01-23,2022-01-27,Standard Class,CG-93203,Corporate,East,Pennsylvania,Technology,Accessories,2,84.08,0.0,168.15,27.16
US-2024-000671,2024-12-06,2024-12-07,Standard Class,CG-41265,Corporate,South,Georgia,Technology,Accessories,1,83.21,0.0,116.49,25.0
US-2024-000672,2023-02-14,2023-02-15,Standard Class,CG-31895,Consumer,West,Oregon,Furniture,Bookcases,4,280.43,0.3,785.2,-32.67
US-2024-000673,2022-04-01,2022-04-07,Standard Class,CG-66083,Corporate,Central,Indiana,Technology,Copiers,3,1308.33,0.5,1962.49,-743.81
US-2024-000674,2022-09-05,2022-09-08,Standard Class,CG-96240,Corporate,Central,Illinois,Furniture,Tables,1,339.43,0.0,339.43,24.98
US-2024-000675,2023-07-25,2023-07-30,Standard Class,CG-32473,Consumer,South,Tennessee,Technology,Phones,2,261.47,0.8,104.59,-49.17
US-2024-000676,2023-05-31,2023-06-01,Standard Class,CG-97342,Home Office,South,Kentucky,Technology,Copiers,1,787.72,0.15,669.56,155.76
US-2024-000677,2024-09-14,2024-09-15,Standard Class,CG-26260,Home Office,South,Alabama,Technology,Copiers,2,654.3,0.2,1046.88,220.18
US-2024-000678,2023-09-25,2023-09-28,Second Class,CG-41203,Consumer,West,California,Furniture,Furnishings,2,45.35,0.0,90.69,2.64
US-2024-000679,2024-06-27,2024-07-02,Standard Class,CG-36976,Corporate,West,Arizona,Office Supplies,Fasteners,4,8.02,0.0,32.07,5.29
US-2024-000680,2022-04-21,2022-04-24,First Class,CG-19173,Home Office,East,Virginia,Office Supplies,Supplies,1,15.89,0.0,15.89,4.3
US-2024-000681,2023-01-30,2023-01-30,Second Class,CG-40973,Consumer,East,Pennsylvania,Furniture,Chairs,2,184.6,0.3,258.44,-0.88
US-2024-000682,2024-11-05,2024-11-06,Standard Class,CG-68755,Corporate,Central,Illinois,Technology,Copiers,1,804.97,0.0,1126.96,260.48
US-2024-000683,2023-02-17,2023-02-21,First Class,CG-30431,Corporate,West,Oregon,Office Supplies,Paper,2,23.73,0.2,37.97,8.24
US-2024-000684,2024-09-14,2024-09-14,Second Class,CG-69454,Corporate,West,Colorado,Office Supplies,Supplies,1,34.24,0.1,30.81,7.27
US-2024-000685,2023-08-04,2023-08-10,Standard Class,CG-59054,Corporate,West,Oregon,Furniture,Tables,1,439.37,0.3,307.56,-4.15
US-2024-000686,2024-10-03,2024-10-09,First Class,CG-26315,Corporate,Central,Ohio,Office Supplies,Fasteners,3,10.2,0.1,27.53,4.35
US-2024-000687,2024-02-28,2024-03-01,Standard Class,CG-95315,Corporate,Central,Minnesota,Technology,Machines,2,1161.04,0.1,2089.87,357.15
US-2024-000688,2024-02-29,2024-03-06,Second Class,CG-99268,Consumer,South,Georgia,Office Supplies,Appliances,3,48.49,0.15,123.64,20.53
US-2024-000689,2022-10-29,2022-11-02,Standard Class,CG-86829,Home Office,East,New York,Furniture,Bookcases,3,337.98,0.4,608.37,-18.32
US-2024-000690,2022-06-14,2022-06-17,First Class,CG-63950,Consumer,South,Tennessee,Technology,Machines,5,606.25,0.1,2728.12,544.94
US-2024-000691,2022-07-02,2022-07-03,Second Class,CG-10206,Corporate,East,Massachusetts,Technology,Copiers,1,1027.9,0.7,308.37,-142.86
US-2024-000692,2022-07-18,2022-07-19,Second Class,CG-33853,Corporate,South,Kentucky,Office Supplies,Paper,1,17.0,0.0,17.0,2.73
US-2024-000693,2024-10-26,2024-10-27,Standard Class,CG-67767,Consumer,East,Pennsylvania,Furniture,Chairs,4,141.79,0.0,567.16,102.5
US-2024-000694,2022-08-12,2022-08-14,Standard Class,CG-23213,Consumer,South,Georgia,Office Supplies,Art,1,13.27,0.1,11.94,1.15
US-2024-000695,2022-01-20,2022-01-20,Standard Class,CG-73691,Consumer,West,California,Furniture,Bookcases,2,266.55,0.1,479.8,56.71
US-2024-000696,2024-08-27,2024-09-01,Second Class,CG-59602,Corporate,Central,Wisconsin,Office Supplies,Labels,4,9.26,0.5,18.51,-8.02
US-2024-000697,2022-04-28,2022-05-03,First Class,CG-79550,Consumer,West,Nevada,Technology,Phones,1,190.8,0.15,162.18,15.67
US-2024-000698,2023-07-27,2023-07-30,Standard Class,CG-93070,Home Office,South,Louisiana,Office Supplies,Envelopes,6,12.28,0.0,73.66,12.63
US-2024-000699,2024-01-08,2024-01-08,Same Day,CG-66087,Home Office,Central,Wisconsin,Office Supplies,Envelopes,3,5.62,0.0,16.87,2.34
US-2024-000700,2024-09-02,2024-09-03,Second Class,CG-81925,Corporate,East,New Jersey,Furniture,Bookcases,1,349.16,0.15,296.79,42.81
US-2024-000701,2024-08-14,2024-08-16,First Class,CG-23824,Consumer,South,Kentucky,Technology,Copiers,6,806.38,0.15,4112.53,948.1
US-2024-000702,2024-06-09,2024-06-09,Standard Class,CG-80063,Corporate,South,Tennessee,Furniture,Furnishings,3,20.2,0.15,51.51,-1.35
US-2024-000703,2024-10-04,2024-10-05,Second Class,CG-60023,Corporate,East,Virginia,Technology,Accessories,3,44.97,0.2,107.93,17.46
US-2024-000704,2024-06-13,2024-06-16,Standard Class,CG-26700,Consumer,Central,Texas,Furniture,Bookcases,1,192.45,0.5,96.23,-39.89
US-2024-000705,2023-10-04,2023-10-10,Standard Class,CG-57844,Consumer,Central,Texas,Technology,Copiers,4,1082.45,0.7,1298.94,-472.72
US-2024-000706,2022-09-16,2022-09-19,Standard Class,CG-29119,Consumer,South,Tennessee,Furniture,Furnishings,2,57.27,0.15,97.35,2.9
US-2024-000707,2022-03-12,2022-03-17,Standard Class,CG-53665,Home Office,West,Oregon,Technology,Phones,1,177.36,0.5,88.68,-27.65
US-2024-000708,2022-11-09,2022-11-12,First Class,CG-30865,Consumer,West,Colorado,Furniture,Tables,3,288.63,0.0,865.9,107.22
US-2024-000709,2022-02-14,2022-02-20,Standard Class,CG-81828,Home Office,South,Tennessee,Office Supplies,Paper,1,5.82,0.2,4.66,0.69
US-2024-000710,2024-03-17,2024-03-18,Standard Class,CG-48152,Home Office,West,Colorado,Technology,Machines,2,1987.27,0.0,3974.55,993.98
US-2024-000711,2022-10-24,2022-10-27,Standard Class,CG-29346,Home Office,East,New Jersey,Technology,Accessories,2,89.34,0.3,125.08,-5.62
US-2024-000712,2024-02-11,2024-02-17,Second Class,CG-87777,Consumer,West,California,Office Supplies,Storage,7,94.21,0.15,560.58,103.62
US-2024-000713,2024-06-07,2024-06-09,Second Class,CG-59200,Corporate,East,New York,Furniture,Chairs,2,139.42,0.0,278.84,29.47
US-2024-000714,2022-07-03,2022-07-10,First Class,CG-97659,Home Office,South,Tennessee,Technology,Phones,1,189.41,0.1,170.47,37.28
US-2024-000715,2024-11-09,2024-11-12,Standard Class,CG-66840,Home Office,South,Tennessee,Technology,Accessories,2,64.35,0.15,153.15,25.97
US-2024-000716,2023-09-04,2023-09-06,Standard Class,CG-18379,Consumer,East,Florida,Technology,Accessories,4,23.78,0.1,85.61,22.01
US-2024-000717,2024-11-28,2024-11-29,Second Class,CG-85377,Consumer,West,Washington,Technology,Copiers,1,1072.07,0.0,1500.9,302.92
US-2024-000718,2023-02-27,2023-03-01,Standard Class,CG-49400,Corporate,West,California,Furniture,Furnishings,2,28.59,0.5,28.59,-8.58
US-2024-000719,2022-04-05,2022-04-09,Second Class,CG-80544,Corporate,East,Virginia,Office Supplies,Labels,2,13.79,0.7,8.28,-3.07
US-2024-000720,2024-11-11,2024-11-14,Second Class,CG-82361,Home Office,West,Washington,Furniture,Chairs,1,254.35,0.0,254.35,39.81
US-2024-000721,2023-03-19,2023-03-24,Standard Class,CG-43315,Home Office,South,Georgia,Technology,Machines,1,1061.17,0.1,955.05,260.03
US-2024-000722,2024-05-21,2024-05-23,Standard Class,CG-31501,Consumer,Central,Wisconsin,Technology,Copiers,3,728.67,0.1,1967.41,269.94
US-2024-000723,2024-05-09,2024-05-11,Standard Class,CG-18645,Corporate,South,Georgia,Technology,Copiers,1,913.98,0.1,822.59,174.45
US-2024-000724,2023-11-06,2023-11-07,Standard Class,CG-23762,Corporate,Central,Illinois,Furniture,Furnishings,6,64.42,0.0,386.55,32.09
US-2024-000725,2022-09-10,2022-09-12,Standard Class,CG-16286,Corporate,South,Georgia,Technology,Machines,2,854.63,0.15,1452.88,152.08
US-2024-000726,2022-12-16,2022-12-21,First Class,CG-30380,Corporate,East,Massachusetts,Technology,Phones,1,173.48,0.1,218.58,44.55
US-2024-000727,2022-09-16,2022-09-18,Standard Class,CG-33999,Home Office,Central,Texas,Technology,Machines,3,1020.11,0.2,2448.26,400.27
US-2024-000728,2024-06-17,2024-06-22,Second Class,CG-21395,Home Office,Central,Michigan,Office Supplies,Supplies,4,44.28,0.0,177.11,23.56
US-2024-000729,2023-09-18,2023-09-24,Second Class,CG-82634,Consumer,West,California,Technology,Copiers,1,941.27,0.2,753.02,142.92
US-2024-000730,2024-10-06,2024-10-06,Same Day,CG-11821,Corporate,East,Florida,Office Supplies,Supplies,2,19.04,0.0,38.08,3.85
US-2024-000731,2023-01-25,2023-01-25,Second Class,CG-39500,Home Office,Central,Illinois,Technology,Accessories,3,9.52,0.4,17.14,-0.41
US-2024-000732,2022-12-25,2022-12-26,Standard Class,CG-42737,Consumer,Central,Texas,Office Supplies,Storage,2,41.55,0.0,83.1,21.1
US-2024-000733,2022-08-30,2022-09-03,Standard Class,CG-14643,Corporate,Central,Illinois,Furniture,Tables,1,523.58,0.0,523.58,76.19
